Title,Genre,Rating,Votes,Duration
The Sleeping Woman,Fantasy,5.2,585,1h 50m
Empire Queen: The Golden Age of Magic,Fantasy,3.1,208,2h 28m
Chantal in Fairyland,Fantasy,4.6,2700,1h 58m
Oshi no Ko: The Final Act,Fantasy,6.5,153,2h 9m
Hold Me Close,Fantasy,5.6,47,1h 38m
Mononoke the Movie: The Phantom in the Rain,Fantasy,6.8,1300,1h 29m
The Casagrandes Movie,Fantasy,5.6,682,1h 29m
The Traveller,Fantasy,5.2,211,2h 14m
My Oni Girl,Fantasy,6.0,1800,1h 52m
The Keepers of the 5 Kingdoms,Fantasy,4.0,225,1h 49m
Unspeakable: Beyond the Wall of Sleep,Fantasy,6.1,58,1h 30m
Assassin's Guild,Fantasy,2.9,129,1h 43m
¿Quién es quién?,Fantasy,5.3,223,1h 35m
White Snake: Afloat,Fantasy,6.9,504,2h 13m
Warchief,Fantasy,2.5,611,1h 34m
Dragon Ball Z Kai,Fantasy,8.5,77,1h 22m
A Dog's Will 2,Fantasy,6.2,3100,1h 44m
Love Danielle,Fantasy,8.8,42,1h 19m
The Opera!,Fantasy,6.4,116,1h 46m
Witch,Fantasy,4.9,1400,1h 47m
Barroz: Guardian of Treasures,Fantasy,3.4,1000,2h 35m
The Secret of Pin-Up Island,Fantasy,7.4,97,1h 47m
Mayan,Fantasy,8.6,133,1h 53m
Rita,Fantasy,5.7,286,1h 47m
Pechi,Fantasy,5.5,1500,1h 50m
Elli and the Ghostly Ghost Train,Fantasy,5.1,105,1h 26m
The Magician's Raincoat,Fantasy,5.6,121,N/A
Witch Hunter,Fantasy,5.0,25,1h 20m
Gaami,Fantasy,6.3,2000,2h 27m
My Redneck Neighbor: Chapter 2 - Let the Games Begin,Fantasy,6.6,9,55m
Big City Greens the Movie: Spacecation,Fantasy,6.2,559,1h 23m
Malaikottai Vaaliban,Fantasy,6.0,4200,2h 36m
Ooru Peru Bhairavakona,Fantasy,5.7,1800,2h 13m
Schneewittchen,Fantasy,5.4,11,1h 10m
Bremenskie muzykanty,Fantasy,4.6,689,1h 55m
A Song from the Dark,Fantasy,4.8,2200,1h 45m
The Phantom Warrior,Fantasy,2.4,555,1h 59m
Niko: Beyond the Northern Lights,Fantasy,6.2,346,1h 26m
Intercambiadas,Fantasy,6.2,69,1h 37m
Vincent,Fantasy,7.0,61,1h 32m
Wedding Diaries,Fantasy,8.9,2000,2h 1m
The Proud Princess,Fantasy,6.5,131,1h 24m
Spirit World,Fantasy,5.9,61,1h 34m
We Work for the Dead,Fantasy,6.6,510,1h 24m
Heartsping : Teenieping of Love,Fantasy,7.1,26,TV-Y
The Seductress from Hell,Fantasy,6.7,18,1h 42m
UmroAyyar - A New Beginning,Fantasy,6.9,674,2h 15m
Seven Seas Seven Hills,Fantasy,8.5,94,1h 30m
Shrek 5: The Contract - A Fan Made Film,Fantasy,7.0,20,1h 24m
The Yin Yang Master Zero,Fantasy,5.7,282,1h 52m
STEVE (A Minecraft Movie),Fantasy,6.9,12,1h 1m
Princesa Adormecida,Fantasy,3.9,174,1h 20m
Double Tuckerr,Fantasy,4.9,1200,2h
The Gesuidouz,Fantasy,6.6,80,1h 33m
The Fisherman,Fantasy,7.1,45,1h 46m
Domovyonok Kuzya,Fantasy,6.5,832,1h 30m
All In,Fantasy,5.6,87,1h 43m
The Lost Tiger,Fantasy,7.8,47,1h 30m
Phallacies,Fantasy,N/A,47,1h 41m
Vertical,Fantasy,5.2,142,1h 51m
King Baby,Fantasy,7.0,27,1h 28m
SuperKlaus,Fantasy,4.3,204,1h 28m
Bloody Mary,Fantasy,2.6,6,N/A
Witchy Ways,Fantasy,6.6,39,N/A
The Epidemic,Fantasy,5.8,71,1h 35m
Die Heinzels: Neue Mützen Neue Mission,Fantasy,6.4,98,1h 16m
Perfect Blue,Fantasy,7.4,6,N/A
The Vord,Fantasy,3.3,67,1h 41m
Nonostante,Fantasy,6.1,177,1h 33m
Letuchiy korabl,Fantasy,3.8,302,1h 40m
Zak & Wowo: The Legend of Lendarys,Fantasy,5.7,103,1h 25m
Bhairadevi,Fantasy,8.7,51,2h 14m
A Trip Elsewhere,Fantasy,5.5,109,1h 33m
The Jester from Transylvania,Fantasy,5.0,38,1h 42m
Samaya bolshaya luna,Fantasy,2.5,135,1h 45m
Fureru,Fantasy,6.3,37,1h 47m
Universal Groove,Fantasy,5.5,172,1h 14m
Perdiendo el Juicio,Fantasy,7.6,20,1h 30m
The Slave and the Sorcerer,Fantasy,6.7,41,1h 26m
Enchanting Christmas,Fantasy,6.4,360,1h 31m
Schirkoa: In Lies We Trust,Fantasy,5.6,162,1h 43m
The Woods Are Real,Fantasy,2.4,463,1h 20m
Saint Young Men: Holy Men vs Demon Army,Fantasy,3.0,14,1h 33m
Chhota Bheem and the Curse of Damyaan,Fantasy,4.8,2300,2h 25m
Spirit Riser,Fantasy,6.5,34,1h 38m
Hakkenden,Fantasy,6.0,80,2h 29m
Una ballena,Fantasy,6.0,100,1h 48m
Taisu Xilie,Fantasy,N/A,100,1h 40m
Mother Maker Lover Taker,Fantasy,5.7,37,1h 39m
Sureshinteyum Sumalathayudeyum Hridayahariyaya Pranayakatha,Fantasy,6.0,85,2h 18m
The Formula for Water,Fantasy,4.5,36,1h 26m
Maya donne-moi un titre,Fantasy,6.4,60,1h 1m
The Sisters,Fantasy,4.7,154,2h 2m
Tokusou Sentai Dekaranger 20th: Fireball Booster,Fantasy,7.2,36,50m
Letters at Christmas,Fantasy,3.7,175,1h 24m
Vampire Genesis,Fantasy,4.3,37,1h 45m
Bodegón con fantasmas,Fantasy,6.6,163,1h 28m
Swamiji Club,Fantasy,N/A,163,N/A
Ebenezer: The Traveler,Fantasy,3.5,147,1h 42m
Naag Bhoomi,Fantasy,5.7,8,2h 10m
The Time Travel Hills,Fantasy,5.0,76,1h 22m
Si Juki the Movie: Harta Pulau Monyet,Fantasy,6.0,127,1h 47m
Videotheque,Fantasy,6.3,103,1h 52m
Hiçbir Sey Normal Degil,Fantasy,5.7,82,1h 11m
Princess Halle and the Jester,Fantasy,4.6,65,1h 11m
Dead Dead Demon's Dededede Destruction,Fantasy,7.0,146,2h
The Evil Fairy Queen,Fantasy,5.3,54,1h 30m
River of Ghosts,Fantasy,3.0,306,1h 42m
Joachim and the Apocalypse,Fantasy,7.5,15,1h 30m
Into the Mortal World,Fantasy,6.8,162,1h 58m
Ella,Fantasy,9.2,66,1h 31m
Dr. Sander's Sleep Cure,Fantasy,7.2,960,1h 38m
Kajolrekha,Fantasy,6.3,180,2h 36m
Don't Cry Butterfly,Fantasy,6.4,123,1h 37m
Inazuma Eleven Movie: The Legendary Kickoff,Fantasy,8.3,6,N/A
Carol,Fantasy,8.0,51,1h 55m
Silent Storms,Fantasy,5.7,24,1h 24m
Don Dukun,Fantasy,7.1,57,1h 38m
Apollon by Day Athena by Night,Fantasy,6.1,64,1h 52m
Fights Break Sphere 3,Fantasy,5.0,10,1h 21m
PinkCity: A Psychedelic Meditation,Fantasy,N/A,10,1h 35m
Yao Shen Ling,Fantasy,6.7,68,1h 33m
Pushpaka Vimanam,Fantasy,5.6,16,2h 17m
Case Files,Fantasy,N/A,16,N/A
Ognivo,Fantasy,5.5,235,1h 45m
Two Breaths,Fantasy,8.1,33,18m
Fuuto PI: Portrait of Kamen Rider Skull,Fantasy,7.4,47,1h 22m
Loch Ness Monster Captured,Fantasy,3.1,33,45m
Maya Puthagam,Fantasy,5.4,424,2h 2m
Salomé,Fantasy,6.2,9,1h 55m
Captain Avispa,Fantasy,5.7,179,1h 36m
The Eye of the Salamander,Fantasy,8.4,21,1h 21m
