Title,Genre,Rating,Votes,Duration
Faultline,Mystery,4.5,124,1h 32m
Sheriff,Mystery,6.9,1100,2h 13m
A Herança,Mystery,5.4,214,1h 20m
Killer Body Count,Mystery,4.7,665,1h 49m
Oshi no Ko: The Final Act,Mystery,6.5,153,2h 9m
Dark Feathers: Dance of the Geisha,Mystery,6.3,1100,1h 33m
Solvent,Mystery,7.3,428,1h 34m
Mononoke the Movie: The Phantom in the Rain,Mystery,6.8,1300,1h 29m
First Nights at Freddy's,Mystery,9.4,18,1h 38m
A Stranger in the Woods,Mystery,5.0,702,1h 23m
Detective Conan: The Million-Dollar Pentagram,Mystery,6.7,1500,1h 51m
In Our Blood,Mystery,6.9,47,1h 29m
Arcadia,Mystery,6.9,486,1h 39m
Aftermath,Mystery,5.2,4400,1h 18m
Dancing Village: The Curse Begins,Mystery,5.7,4200,2h 2m
What Happened to Suzy,Mystery,6.4,81,1h 34m
Naam,Mystery,6.3,283,2h 16m
Borderless Fog,Mystery,5.2,1300,1h 50m
They Called Him Mostly Harmless,Mystery,5.9,3200,1h 29m
The Kingdom,Mystery,6.8,123,2h 13m
Horror in the High Desert 3: Firewatch,Mystery,5.4,752,1h 28m
Shigatsu ni nareba kanojo wa,Mystery,6.2,446,1h 48m
Rautu Ka Raaz,Mystery,6.3,2000,1h 54m
Bodiless,Mystery,5.7,1000,1h 30m
Midnight Taxi,Mystery,5.3,108,1h 37m
The Monster Beneath Us,Mystery,5.6,434,1h 43m
The Secret of Pin-Up Island,Mystery,7.4,97,1h 47m
Dark Night of the Soul,Mystery,3.2,168,1h 21m
Foreclosure 2,Mystery,3.0,136,1h 17m
The Unseen Sister,Mystery,6.4,977,1h 52m
The Manifestation,Mystery,3.6,198,1h 24m
Stupid Games,Mystery,4.1,396,1h 26m
Partners,Mystery,4.8,121,1h 50m
While You Were Sleeping,Mystery,6.0,165,1h 39m
The Redemption of Sin,Mystery,5.8,218,1h 56m
The Backrooms,Mystery,8.1,14,1h 3m
Vina: Before 7 Days,Mystery,5.4,603,1h 40m
Kondal,Mystery,5.3,788,2h 27m
Drive,Mystery,5.7,350,1h 30m
Kurukku,Mystery,6.4,536,1h 49m
Best Man Dead Man,Mystery,8.5,30,1h 23m
Prasanna Vadanam,Mystery,6.6,572,2h 26m
Haze,Mystery,6.6,50,1h 16m
The Birthday Boy,Mystery,8.2,3000,1h 58m
Gaami,Mystery,6.3,2000,2h 27m
Octopus with Broken Arms,Mystery,6.1,304,1h 49m
Hello Neighbor,Mystery,7.9,17,N/A
Last Stop: Rocafort St.,Mystery,4.1,481,1h 29m
Backfire,Mystery,N/A,481,N/A
ClearMind,Mystery,4.1,2200,1h 25m
Secret,Mystery,3.8,764,1h 59m
Deadly Invitations,Mystery,4.1,183,1h 29m
Shark Island,Mystery,3.2,116,1h 21m
Killer Influence,Mystery,2.6,322,1h 24m
A Song from the Dark,Mystery,4.8,2200,1h 45m
From Darkness,Mystery,4.9,569,1h 35m
Pogumidam Vegu Thooramillai,Mystery,7.3,3900,2h 13m
Go Away,Mystery,4.2,209,N/A
Karina,Mystery,7.1,17,1h 31m
Free Falling,Mystery,5.2,299,1h 29m
Andhagan,Mystery,6.7,1200,2h 22m
The Private Eye,Mystery,3.8,159,1h 55m
Midnight Express,Mystery,N/A,159,1h 4m
Perewangan,Mystery,5.5,171,1h 49m
Lunacy,Mystery,5.0,62,1h 17m
Guess Who,Mystery,4.8,370,1h 33m
Kizumonogatari: Koyomi Vamp,Mystery,7.1,101,2h 24m
Scopophobia,Mystery,5.7,64,1h 40m
Chaalchitro: The Frame Fatale,Mystery,6.4,901,2h 4m
DNA,Mystery,5.1,212,2h 36m
Killerwood,Mystery,7.1,34,1h 24m
9 Windows,Mystery,3.7,320,1h 22m
The Temp,Mystery,5.7,48,N/A
Murder and Cocktails,Mystery,3.9,368,1h 28m
Algiers,Mystery,7.8,65,1h 33m
Flashlight,Mystery,4.8,12,1h 17m
Next to Us,Mystery,4.8,227,2h 5m
Inti Number 13,Mystery,7.6,1100,2h 7m
I Married as the Replacement Bride,Mystery,7.2,37,N/A
Campton Manor,Mystery,3.4,232,1h 23m
The Yin Yang Master Zero,Mystery,5.7,282,1h 52m
7/G,Mystery,4.3,641,2h 20m
Séance Games: Metaxu,Mystery,3.3,200,1h 26m
Sakura,Mystery,6.2,70,1h 59m
You Will Die in 6 Hours,Mystery,4.9,310,1h 31m
Buying Time,Mystery,6.4,490,1h 24m
Daft State,Mystery,6.4,48,18+
Bhoothaddam Bhaskar Narayana,Mystery,6.2,285,2h 21m
House of Lies,Mystery,3.7,186,1h 22m
Live or Dead: The García File,Mystery,6.4,92,1h 24m
Like Aani Subscribe,Mystery,7.3,6200,2h 20m
Sam and Colby: The Legends of the Paranormal,Mystery,4.8,313,1h 38m
Doctor X: The Movie,Mystery,7.9,56,2h 8m
Its Name Was Mormo,Mystery,3.6,123,1h 33m
Ten Toes Down,Mystery,7.5,36,N/A
Vertical,Mystery,5.2,142,1h 51m
Simbaa,Mystery,5.7,2200,2h 1m
About a Hero,Mystery,6.3,43,1h 24m
To Kill a Wolf,Mystery,9.0,38,1h 32m
Carnage for Christmas,Mystery,4.5,347,1h 9m
The American Backyard,Mystery,6.2,165,1h 47m
Amp House Massacre,Mystery,3.8,190,1h 20m
Granny,Mystery,8.0,7,40m
The Epidemic,Mystery,5.8,71,1h 35m
Cold Blows the Wind,Mystery,5.7,799,1h 25m
Perfect Blue,Mystery,7.4,6,N/A
The Legend of the Vagabond Queen of Lagos,Mystery,7.8,38,1h 40m
Dead Man,Mystery,5.1,214,1h 49m
Water Horse,Mystery,5.9,240,1h 25m
Ranam Aram Thavarel,Mystery,5.9,803,2h 1m
A Strange House,Mystery,5.5,333,1h 50m
LasseMajas detektivbyrå - Maskoten som försvann,Mystery,6.0,62,1h 30m
Mannequin,Mystery,6.5,117,N/A
Athomugam,Mystery,6.9,641,2h 10m
Lotus,Mystery,7.0,34,1h 57m
Tell No Lies,Mystery,5.1,246,1h 44m
What Happens in Miami,Mystery,4.2,221,1h 30m
You Are Not Alone,Mystery,6.2,71,1h 45m
The Mermaid,Mystery,9.2,7,1h 45m
A Stranger's Child,Mystery,5.4,134,1h 28m
Passages of Nexus,Mystery,5.3,305,1h 48m
An Intruder Among Us,Mystery,8.9,20,N/A
The Star City Murders,Mystery,4.1,143,1h 19m
Beline,Mystery,5.5,1300,1h 28m
200KG Vampire,Mystery,5.1,31,1h 33m
Muroi Shinji: Yaburezaru Mono,Mystery,7.0,15,1h 55m
Take Good Care,Mystery,6.4,5,1h 41m
Final Girl: Halloween,Mystery,4.6,109,1h 25m
Snow Valley,Mystery,2.8,344,1h 15m
Paranoia,Mystery,4.1,381,1h 35m
Hunters on a White Field,Mystery,4.9,462,1h 40m
Memes & Nightmares,Mystery,5.7,90,1h 21m
Suspect,Mystery,4.5,86,1h 34m
Bato: Road to Death,Mystery,5.4,774,2h 17m
Flesh of the Unforgiven,Mystery,8.9,44,1h 28m
Huggin Molly,Mystery,6.1,83,54m
The Apocalypse Box,Mystery,3.3,244,1h 26m
Flick Flick 8,Mystery,N/A,244,4h 44m
Not Your Average Family,Mystery,5.5,113,1h 37m
Videotheque,Mystery,6.3,103,1h 52m
Døde menn går på ski,Mystery,5.2,329,1h 29m
The Shadow,Mystery,6.4,273,1h 30m
Real Life Fiction,Mystery,2.3,57,1h 35m
Tenant,Mystery,4.0,213,1h 39m
A Cold Grave,Mystery,3.5,275,N/A
Silent Night Bloody Night 3: Descent,Mystery,3.2,198,1h 40m
The Sintern,Mystery,4.7,157,1h 38m
Green,Mystery,N/A,157,N/A
The Box,Mystery,3.5,75,1h 19m
Unknown Caller,Mystery,7.0,29,1h 3m
Burning Butterflies,Mystery,7.1,91,1h 43m
Beneath the Bad,Mystery,N/A,91,TV-PG
The Women in the Lakes,Mystery,4.9,28,2h 21m
My Husband Hired a Hitman,Mystery,4.6,91,1h 32m
Nico,Mystery,8.3,47,1h 49m
Anak Perjanjian Syaitan 2,Mystery,6.4,34,1h 29m
The Last Chainsaw Massacre,Mystery,3.6,43,1h 15m
Don't Look Back... I Know Your Origins,Mystery,4.4,86,1h 44m
A Thousand Cuts,Mystery,N/A,86,N/A
The Night Curse of Reatrei,Mystery,4.5,115,1h 35m
Misteri Bilik Korek Api,Mystery,6.3,8,1h 13m
Cidade; Campo,Mystery,6.2,145,1h 59m
Scarlet Blue,Mystery,5.7,18,1h 46m
Real Estate Sisters,Mystery,4.2,30,1h 24m
The Gatekeeper,Mystery,5.2,18,1h 37m
PinkCity: A Psychedelic Meditation,Mystery,N/A,18,1h 35m
Room 0,Mystery,3.1,213,1h 42m
The Land of Morning Calm,Mystery,6.5,35,1h 53m
Shadows of Betrayal: Chronicles of Ian Blair,Mystery,7.3,13,1h 5m
Behave,Mystery,3.2,177,1h 28m
The Hunter's Anthology: The Demon Hunter,Mystery,4.9,98,2h 6m
Dream Thief,Mystery,N/A,98,N/A
Glass Casa,Mystery,7.8,48,1h 46m
We Are Tourists,Mystery,N/A,48,1h 37m
Clownface 3,Mystery,7.0,43,1h 44m
DreadClub: Vampire's Verdict,Mystery,4.9,62,N/A
Toys R Us (Fanmade FIim),Mystery,N/A,62,2h
Miss PJ,Mystery,5.3,65,1h 55m
Tears of Blood,Mystery,9.7,8,N/A
The Twelve Step Strangler,Mystery,4.6,7,N/A
Waterdrop,Mystery,7.1,39,1h 30m
Meitantei Conan Bâsasu Kaitô Kiddo,Mystery,6.1,168,1h 21m
Morena,Mystery,5.5,119,1h 46m
A Girl Upstairs,Mystery,6.5,46,1h 30m
Katabasis,Mystery,7.5,30,N/A
Zateryannye,Mystery,5.9,204,1h 30m
Di Renjie: Tongtian xuan an,Mystery,7.1,18,1h 25m
Vivekam,Mystery,8.2,309,1h 44m
Dark Deceptions,Mystery,6.2,36,1h 22m
Malam Keramat,Mystery,6.2,30,1h 30m
Cora,Mystery,6.4,20,N/A
Dead Boys Club,Mystery,6.2,25,1h 45m
The Choice,Mystery,9.5,8,40m
Teddiscare,Mystery,2.1,165,1h 22m
Homeboy,Mystery,6.5,23,N/A
Nayan Rahasya,Mystery,4.8,171,1h 54m
Dont,Mystery,N/A,171,47m
Haunting Trophies,Mystery,7.7,67,2h 30m
Agastya - Chapter 1,Mystery,6.2,606,2h 48m
The Hole Story,Mystery,7.8,6,1h 27m
The Haunting of Hollywood,Mystery,7.1,267,1h 25m
The Victims,Mystery,5.8,88,1h 39m
Zim Zim Ala Kazim,Mystery,3.5,111,1h 40m
Chithini,Mystery,5.8,550,2h 31m
Pride,Mystery,8.4,14,2h 5m
Wicked Season,Mystery,5.5,37,N/A
Raktaksha,Mystery,8.1,1400,1h 58m
Idealnaya zhertva,Mystery,8.2,7,1h 32m
Oro Negro,Mystery,N/A,7,N/A
Fanum: Ombre dal passato,Mystery,N/A,7,N/A
Danger Zone,Mystery,8.7,6,2h 2m
Portraits,Mystery,4.9,44,1h 22m
The Journalist,Mystery,N/A,44,N/A
Wishes of the Blue Girl,Mystery,4.3,375,1h 13m
Dream Lock,Mystery,8.1,23,1h 40m
Amityville Turkey Day,Mystery,3.1,358,1h 34m
Dismissed,Mystery,8.5,81,1h 31m
Housekeeping,Mystery,6.0,41,1h 38m
Candlelight My Way,Mystery,N/A,41,1h 35m
Joy Hanu Man,Mystery,8.9,27,2h 23m
Nature Cat's Nature Movie Special Extraordinaire,Mystery,7.3,19,53m
10/31 Part 4,Mystery,5.6,17,1h 27m
The Washer,Mystery,7.5,9,1h 30m
Una historia y ya...,Mystery,3.9,42,1h 27m
