Title,Genre,Rating,Votes,Duration
Koi wo Shiranai Bokutachi wa,Romance,5.0,8,1h 51m
A Christmas of Wonders,Romance,4.8,128,1h 26m
The Last 12 Days,Romance,N/A,128,2h 4m
Youth in Trouble,Romance,7.8,27,1h 46m
More na dvoikh,Romance,5.1,25,1h 22m
A Christmas Dream,Romance,4.8,52,1h 34m
Your 1/2 of the Rent,Romance,7.2,20,1h 45m
The Gifts of Christmas,Romance,5.7,19,N/A
Last Defenders of Monogamy,Romance,5.3,393,1h 24m
Table for Six 2,Romance,5.4,330,2h 13m
Lyubov Sovetskogo Soyuza,Romance,5.1,285,2h 30m
Keluar Main 1994,Romance,7.8,54,1h 52m
Hong lou meng,Romance,4.6,26,2h
Traces of Love,Romance,6.5,912,1h 45m
B4S: Truoc Gio Yeu,Romance,5.6,62,1h 37m
Love at First Lie,Romance,4.4,38,1h 47m
Honeymoon Express,Romance,6.8,2100,1h 58m
Our Church Thinks We're Dating,Romance,7.5,59,1h 42m
Morena,Romance,5.5,119,1h 46m
The Umbrella Fairy,Romance,5.7,60,1h 35m
Royal Runaways,Romance,8.2,37,TV-PG
Selon Joy,Romance,N/A,37,1h 26m
Young Love,Romance,8.1,10,N/A
Timing,Romance,7.7,64,2h 18m
Girl Friends,Romance,N/A,64,1h 44m
Der Junge dem die Welt gehört,Romance,7.9,77,1h 36m
Pranaya Godari,Romance,7.8,2400,2h 28m
Faith in the Family,Romance,2.8,122,N/A
Kaaduvetty,Romance,3.2,148,2h 37m
Alaap,Romance,6.1,116,2h 25m
Ienai Himitsu,Romance,6.7,70,1h 55m
The Little Things,Romance,7.7,42,1h 30m
Juni,Romance,7.3,225,2h 18m
Palasher Biye,Romance,6.7,47,1h 39m
Lula Leblanc,Romance,6.7,43,1h 36m
Every You Every Me,Romance,6.5,144,1h 48m
The Choice,Romance,9.5,8,40m
Curry Scent,Romance,5.8,6,N/A
The Christmas Brew,Romance,5.4,154,1h 29m
Daghabaaz Dil,Romance,6.6,72,2h 3m
Raju Gari Ammayi Naidu Gari Abbayi,Romance,8.2,3100,2h 38m
Lust for My Sister's Killer,Romance,N/A,3100,1h 8m
Greytown Girl,Romance,4.7,18,2h
Mendung tanpo udan,Romance,6.2,25,1h 41m
Step Back Doors Closing,Romance,9.0,41,1h 38m
Persona,Romance,N/A,41,N/A
Fire and Ice,Romance,N/A,41,1h 39m
Amo-te Imenso,Romance,5.8,88,1h 27m
Puang Bos!,Romance,8.2,10,1h 40m
Ai zuo dai,Romance,6.0,51,1h 18m
Love and the Crown,Romance,N/A,51,2h 12m
1970 Love Story,Romance,8.2,14,N/A
Einmal richtig,Romance,7.7,24,N/A
Teriyaan Meriyaan Hera Pheriyan,Romance,6.7,75,2h 5m
Gebokste Liefde,Romance,7.6,5,N/A
Soft Love,Romance,6.6,37,1h 54m
Allahr Vres,Romance,8.2,18,2h 15m
Walter Grace & The Submarine,Romance,N/A,18,N/A
SottoCoperta,Romance,7.6,83,1h 36m
Lyod 3,Romance,6.0,308,2h 14m
Maunam,Romance,8.5,46,1h 46m
My Last Words,Romance,N/A,46,N/A
Bedtime Stories: Tales of Love and Hate,Romance,7.7,15,1h 5m
Amaltash,Romance,8.1,152,1h 53m
Jaunt,Romance,8.7,8,1h 18m
Neath's Love Story,Romance,7.6,52,1h 46m
iKHlaas,Romance,8.1,16,50m
Last Song for You,Romance,7.2,101,1h 46m
A Fragile Flower,Romance,7.8,1600,1h 36m
Cazadoras de Millonarios,Romance,5.5,7,N/A
Forget Me Not,Romance,6.5,146,1h 29m
The Letter Writer,Romance,7.7,11,N/A
Ayo Balikan,Romance,7.0,29,1h 26m
My Zombabe,Romance,4.8,92,1h 45m
My Valentine Wedding,Romance,7.3,28,N/A
The Gift That Gives,Romance,6.0,66,1h 21m
Royal Façade,Romance,8.5,58,1h 35m
I Love You 2,Romance,8.1,174,2h 40m
Adam i Eva,Romance,5.1,95,1h 35m
Elle & lui & le reste du monde,Romance,5.8,114,1h 25m
Kailasa Kasidre,Romance,5.7,1000,2h 4m
Mi Ilustrísimo Amigo,Romance,N/A,1000,1h 20m
Hope's Hollywood Christmas,Romance,8.9,30,1h 30m
Kanni,Romance,8.3,152,2h 2m
Ye xiao nü sheng,Romance,7.1,50,1h 50m
Listy do M. Pozegnania i powroty,Romance,6.0,330,2h 3m
Katlaa Curry,Romance,9.4,26,1h 50m
The Mercedes Story: A Troubled Soul,Romance,7.6,21,2h 8m
Lovers and Friends,Romance,N/A,21,1h 14m
Nikoga ne e prosto seks,Romance,4.8,53,N/A
Tauba Tera Jalwa,Romance,5.8,16,2h 10m
No Tomorrow,Romance,N/A,16,N/A
For Regn,Romance,3.8,565,2h 20m
#OOTD: Outfit of the Designer,Romance,5.6,47,1h 47m
Cedric & Alysia,Romance,5.2,52,1h 24m
Happiness,Romance,5.3,16,1h 58m
The Frozen Hearts: A Love Story,Romance,N/A,16,1h 28m
Jada,Romance,N/A,16,N/A
Undying,Romance,6.7,14,26m
Abhi,Romance,8.1,46,2h 15m
Ravikula Raghurama,Romance,8.0,2100,1h 51m
Tilottoma,Romance,8.2,27,1h 38m
Dr. Jason II - Lights & Shadows,Romance,4.9,331,1h 2m
Surjo,Romance,7.8,14,2h 35m
Dukkhito,Romance,7.4,70,29m
Teddy and the Mountain,Romance,7.3,24,N/A
The Perfect Him,Romance,5.1,20,1h 30m
Video Vision,Romance,5.8,20,1h 18m
Just the Two of Us,Romance,N/A,20,1h 51m
Penguin Girl,Romance,6.3,17,1h 38m
Peninsula Nights,Romance,N/A,17,N/A
Wrooklyn Zoo,Romance,5.4,143,2h 9m
American Spirit,Romance,N/A,143,1h 48m
Eating Me Up,Romance,8.1,296,1h 44m
Dhaaak,Romance,8.6,24,2h 8m
Diminishing Value of Love,Romance,9.0,10,N/A
Advent,Romance,7.5,6,1h 59m
Khoka Bhai Tama Pain: A Song Epic,Romance,8.8,158,2h 33m
Unarvugal Thodarkadhai,Romance,6.4,53,1h 51m
La herencia de Flora,Romance,5.8,6,N/A
Because I Love Bad Weather,Romance,6.1,148,1h 40m
Amor a fuego lento,Romance,6.0,25,N/A
Eksie Perfeksie,Romance,6.4,22,1h 43m
City of Second Chances,Romance,7.8,40,N/A
Husna,Romance,N/A,40,2h 30m
Roman Peony,Romance,8.2,10,2h 12m
Buzzy Noise,Romance,6.0,60,1h 59m
Rain for Christmas,Romance,4.0,48,N/A
Konjam Pesinaal Yenna,Romance,7.1,67,1h 52m
A Song for Juliette,Romance,N/A,67,N/A
Cinta Dari Timor,Romance,5.3,24,1h 22m
Apsara,Romance,7.1,33,2h 30m
Booking,Romance,7.6,67,29m
Fragments of Us,Romance,7.2,12,49m
Love in the Time of Corona,Romance,4.1,98,1h 40m
Haunted Happy Hour,Romance,7.4,17,1h 29m
Suchana,Romance,8.7,511,1h 30m
A Player's Heart,Romance,N/A,511,1h 36m
A Man and a Woman,Romance,N/A,511,1h 57m
Guacamole Yesterdays,Romance,8.4,16,N/A
Zyat,Romance,4.3,113,1h 20m
Guxim,Romance,7.2,37,1h 15m
You're Mine,Romance,N/A,37,N/A
Onty Bunty Love Story,Romance,7.9,36,N/A
43 Degrees North,Romance,N/A,36,N/A
Muzhchina i zhenshchina,Romance,5.4,31,1h 56m
Sasivadane,Romance,N/A,31,N/A
A Place Called Love,Romance,N/A,31,N/A
Forever Loved,Romance,8.2,13,N/A
Detention with Daisy,Romance,8.2,5,N/A
You Are Always Right Here,Romance,N/A,5,N/A
I Can't Sleep Without You,Romance,N/A,5,N/A
The Number,Romance,N/A,5,1h 32m
Mehabooba,Romance,7.0,247,2h 27m
Apaixonada,Romance,4.3,141,1h 35m
Just Pass,Romance,6.7,211,2h 16m
Meen Yasadaq,Romance,7.6,19,N/A
A Soldier for Christmas,Romance,N/A,19,1h 31m
Dona Lurdes: O Filme,Romance,6.1,113,1h 30m
Market Mahalakshmi,Romance,4.2,2300,2h 13m
Gecenin Nakarati,Romance,6.9,25,1h 44m
Vstretimsya vchera,Romance,6.3,348,1h 19m
Amigos Sem Compromisso,Romance,6.0,40,N/A
The Summer Before Forever,Romance,N/A,40,N/A
The One I Love,Romance,N/A,40,2h 18m
Weekend Away,Romance,N/A,40,1h 18m
UnCancelled,Romance,7.9,34,N/A
Pauline grandeur nature,Romance,N/A,34,N/A
Rush Hour,Romance,N/A,34,2h 12m
Once Upon a Dream,Romance,N/A,34,N/A
I Hate You,Romance,7.8,2000,1h 57m
Kadin Kafasi,Romance,3.0,39,1h 33m
Fujimi Lovers,Romance,6.0,47,1h 43m
Dinda,Romance,6.7,41,1h 34m
Mafia Temptation,Romance,N/A,41,1h 22m
The Loneliest Boy on Earth,Romance,N/A,41,2h 38m
Our Christmas House,Romance,5.5,46,1h 17m
This Is Not A Love Song,Romance,7.1,42,1h 12m
Forever Yena,Romance,N/A,42,1h 18m
Untouchable,Romance,N/A,42,N/A
Bana Beni Anlat,Romance,7.2,48,N/A
Going Poly: Love Beyond Monogamy,Romance,N/A,48,48m
Amor Platónico,Romance,5.7,21,N/A
Asheq,Romance,5.7,86,N/A
Ikonophile Z,Romance,N/A,86,N/A
To Love and to Cherish,Romance,N/A,86,1h 17m
Susquehanna Stage's Grease: Youth and Teen Production,Romance,N/A,86,N/A
Uralochka,Romance,3.7,95,1h 35m
To potami,Romance,6.2,21,1h 33m
Near Miss,Romance,N/A,21,N/A
On+Ona,Romance,7.5,14,1h 33m
Setengah Hati,Romance,N/A,14,1h 49m
The Journey of Flower,Romance,3.9,26,1h 37m
Maaya Ka Moh,Romance,3.7,17,1h 30m
When the Poor Smile,Romance,N/A,17,N/A
Before Marriage,Romance,7.9,1100,1h 52m
Te Amo,Romance,N/A,1100,1h 8m
Ponder,Romance,N/A,1100,1h 20m
Promise of Decades,Romance,N/A,1100,1h 49m
Mistakenly Yours,Romance,N/A,1100,N/A
ONENESS,Romance,9.4,20,1h 55m
Twenty-Nine,Romance,6.8,7,N/A
A Wall Away,Romance,4.9,76,1h 30m
L'invenzione di noi due,Romance,4.7,38,1h 46m
Girl Talk,Romance,N/A,38,6m
Alaye,Romance,N/A,38,1h 32m
Same Spot,Romance,N/A,38,N/A
When You Love June,Romance,N/A,38,2h 44m
Lázaro de noche,Romance,5.2,30,1h 16m
Our Crazy Love,Romance,N/A,30,1h 26m
My Cannibal Crush,Romance,6.3,12,50m
My Own Normal,Romance,N/A,12,57m
Zehan,Romance,4.9,26,1h 53m
Fallen Leaves Broken Lighters,Romance,7.7,8,1h 36m
Chow Chow Bath,Romance,7.1,1200,1h 50m
For the Love of Basketball,Romance,N/A,1200,N/A
Ben and Suzanne: A Reunion in 4 Parts,Romance,8.0,23,1h 49m
Scorned Waifu,Romance,4.6,13,2h 15m
La Pura Vida,Romance,8.9,23,1h 29m
Me and You,Romance,N/A,23,N/A
Romeo Ingkar Janji,Romance,7.1,18,1h 53m
Sugar Daddy Killer,Romance,N/A,18,1h 16m
Dil Dosti Duniyadari,Romance,N/A,18,N/A
Half Moon Bay,Romance,N/A,18,1h 10m
I Love You to the Moon and Back,Romance,6.0,83,1h 45m
Love & Vodka,Romance,N/A,83,1h 23m
Inheritance to Love,Romance,9.2,33,1h 28m
Bernadotte Louise & Napoleon,Romance,N/A,33,1h 14m
Bidhoba: The Widow,Romance,8.0,7,N/A
Love in Chaos,Romance,N/A,7,2h 10m
Jak ukradlem 100 milionów,Romance,3.4,100,1h 30m
Flat Blood,Romance,N/A,100,N/A
A Love to Last,Romance,N/A,100,1h 54m
Mezhdu nami leto,Romance,5.7,56,1h 53m
Son Sans,Romance,4.9,13,1h 26m
Seasoned with Love,Romance,N/A,13,2h
Maoussi,Romance,N/A,13,N/A
Lucky Heart,Romance,4.8,10,1h 30m
Boy Trouble,Romance,N/A,10,1h 40m
Zegapain STA,Romance,N/A,10,1h 30m
Sweet Stitch,Romance,N/A,10,N/A
*YES I DO*,Romance,N/A,10,N/A
Mortadella,Romance,8.4,7,1h 30m
Bake Me a Heart,Romance,N/A,7,2h 33m
The Truck,Romance,N/A,7,N/A
Life Hotel,Romance,6.6,157,1h 58m
RadhaaMadhavam,Romance,7.5,1300,1h 57m
Along Came Love,Romance,N/A,1300,1h 39m
Tuesday,Romance,4.3,10,N/A
Juliette & Roméo,Romance,5.7,12,50m
If My Lover Were a Flower,Romance,8.5,8,1h 50m
Get Over Yourself,Romance,N/A,8,1h 49m
The Delegator,Romance,4.1,17,1h 36m
Sandglass,Romance,4.9,34,N/A
Second Chance,Romance,N/A,34,1h
Lyubov so vtorogo vzglyada,Romance,4.7,74,1h 37m
Lokananta,Romance,6.8,11,N/A
Mr. Lecturer,Romance,N/A,11,2h 16m
Cholay,Romance,8.5,74,1h
Conversations in Transit,Romance,N/A,74,N/A
My Only Relative.,Romance,N/A,74,1h 45m
Mercy Killing,Romance,8.7,2700,2h 11m
Cupid's Arrow,Romance,N/A,2700,2h 3m
The Stars and the Storms,Romance,7.7,7,N/A
Pher Mamlaa Gadbad Hai,Romance,5.2,31,2h 6m
Radost na dosah,Romance,8.9,13,N/A
The First Lecture,Romance,9.0,11,55m
Fun Girl,Romance,N/A,11,N/A
10 Things about Sally,Romance,N/A,11,1h 20m
Ittarr,Romance,N/A,11,2h 10m
Yentha Panichesav Chanti,Romance,9.5,85,2h 15m
Entangled,Romance,N/A,85,1h 14m
Once Upon a Vow,Romance,N/A,85,1h 50m
Kulturnaya komediya,Romance,5.5,89,1h 35m
Ta de Xiao Li Wo,Romance,N/A,89,1h 56m
Kinda Married Like,Romance,7.1,9,N/A
Smart Casuals,Romance,5.3,43,1h 36m
Solemates,Romance,N/A,43,55m
To Love a Thief,Romance,N/A,43,2h 45m
Something About You,Romance,N/A,43,1h 12m
Safari,Romance,N/A,43,1h 30m
A Love to Remember,Romance,N/A,43,2h 43m
Union Station,Romance,N/A,43,N/A
Chemistry,Romance,N/A,43,1h 37m
Bhediya: The Hunter,Romance,N/A,43,2h 5m
Sangharshana,Romance,7.3,1600,1h 42m
Bring Back the Colour,Romance,6.4,8,47m
The Claddagh,Romance,7.4,8,1h 28m
Intlawulo,Romance,N/A,8,1h 28m
Mr. Engineer and Miss Doctor,Romance,5.4,9,40m
Love Solutions,Romance,N/A,9,N/A
Mr. Johnston Don't Torment Her,Romance,N/A,9,N/A
Poovu,Romance,N/A,9,1h 21m
Thikana Bodle Jay,Romance,N/A,9,1h
Strawberry Chinny,Romance,N/A,9,N/A
Freydís and Gudrid,Romance,N/A,9,N/A
Sneaking Around,Romance,8.7,23,1h 20m
Extra,Romance,7.0,12,28m
Güle-Güle,Romance,6.2,7,1h 58m
Akash Vani,Romance,N/A,7,2h 32m
Kizi Kazan Ask,Romance,N/A,7,N/A
Garh-Kumau,Romance,N/A,7,N/A
BumHer,Romance,9.1,11,N/A
Pithala Maathi,Romance,7.6,843,2h 20m
Maya: The Love,Romance,6.3,17,2h 19m
A Very Bayou Holiday,Romance,4.6,11,1h 27m
Wo xiang han ni zai yi qi,Romance,5.5,24,1h 40m
Be My Guest Be My Baby,Romance,N/A,24,1h 54m
Vyberi menya,Romance,4.9,64,1h 27m
He's Not Ready,Romance,N/A,64,1h 50m
The Dream Fisher,Romance,N/A,64,N/A
Boomerang,Romance,6.4,16,1h 23m
Topolinyy pukh,Romance,5.4,136,1h 23m
Sugar Mama Killer,Romance,N/A,136,1h 21m
Bambara Wasanthe,Romance,N/A,136,1h 41m
Zorawar Di Jacqueline,Romance,5.6,1000,2h 27m
Ninaivellam Neeyada,Romance,5.2,32,2h 35m
PGT: Prema Geema Thassadiyya,Romance,8.4,21,N/A
San Francisco Bae,Romance,N/A,21,N/A
Love Unscripted,Romance,N/A,21,1h 29m
Lupakan Cinta,Romance,N/A,21,1h 25m
Yeoreumi Kkeutnal Muryeobeui Rateurabiata,Romance,N/A,21,1h 55m
Toxic,Romance,8.8,14,N/A
Podrostki. Pervaya lyubov,Romance,5.8,57,1h 42m
How I Love to Be Loved,Romance,N/A,57,1h 42m
Varna,Romance,N/A,57,N/A
The Counsellor,Romance,N/A,57,N/A
9 Lives,Romance,N/A,57,18m
Lucid Love,Romance,8.6,31,1h 11m
10 Pasimatymu,Romance,5.9,29,1h 39m
Sovsem oshaleli,Romance,4.1,63,1h 33m
Reeza GTR,Romance,6.9,16,1h 31m
Love Love,Romance,9.0,7,1h 1m
Love in Transit,Romance,N/A,7,1h 40m
Nie Xiaoqian,Romance,6.2,18,1h 52m
Vtroyom,Romance,4.8,66,1h 30m
Labyrinth,Romance,4.7,18,1h 40m
Cymbeline,Romance,N/A,18,N/A
Lovers & Foes,Romance,N/A,18,2h 31m
Chhapa,Romance,N/A,18,1h 6m
La Tercera Edad,Romance,6.0,13,N/A
I 20,Romance,9.0,494,1h 54m
Sáquenme de Aquí,Romance,N/A,494,1h 32m
Biz Ayrilamayiz,Romance,3.8,37,1h 47m
Ona tantsuet,Romance,8.8,10,1h 25m
Ramana Avatara,Romance,8.1,35,2h 16m
Brakpan Bruilof,Romance,N/A,35,1h 46m
Love Inside the Drug Game,Romance,N/A,35,1h 12m
When Magic Hurts,Romance,N/A,35,1h 59m
Ex-Files Pals & Pocket-Dials,Romance,N/A,35,1h 20m
Biography of Meng Po,Romance,N/A,35,1h 16m
Love Square,Romance,N/A,35,1h 58m
Karthi Kalyani,Romance,N/A,35,N/A
Happy Ending,Romance,N/A,35,2h 38m
Forever in a Night,Romance,N/A,35,N/A
Chocolate Kiss 2,Romance,N/A,35,N/A
Licença para Enlouquecer,Romance,7.8,14,1h 35m
Cuando te toca,Romance,N/A,14,N/A
Shesh Rokkha,Romance,4.8,18,1h 49m
I Wish You Were Here,Romance,N/A,18,N/A
Billionaire Bodyguard,Romance,N/A,18,1h 46m
Tobia e i colori del mondo,Romance,4.2,6,N/A
Dil Kush,Romance,8.5,545,2h 15m
The Man in My Bed,Romance,N/A,545,1h 49m
My Daughter's Crush,Romance,N/A,545,1h 48m
Man in Love,Romance,N/A,545,2h 27m
InfiniMundo,Romance,N/A,545,1h 30m
Tari Love,Romance,N/A,545,2h 3m
The Haunting of Lanquetot,Romance,3.7,10,1h 36m
The Charm,Romance,N/A,10,N/A
Leatherbound,Romance,8.0,8,N/A
Chu Lay Aasman,Romance,9.0,12,2h
Neath's Love Story 2,Romance,7.3,23,1h 28m
How to Operate a Polaroid Camera,Romance,6.4,5,6m
Pleasure Principal,Romance,N/A,5,N/A
Walls Apart,Romance,N/A,5,1h 37m
Gina's Date Night,Romance,N/A,5,N/A
Dekha Howar Kotha Chilo,Romance,N/A,5,45m
The Monkey Men,Romance,N/A,5,1h 46m
Chicken Factory,Romance,4.0,25,2h 3m
Bonnie & Clive,Romance,N/A,25,1h 21m
Dream Cafe,Romance,N/A,25,1h 51m
Pravo na levo,Romance,3.7,39,1h 28m
Gen Z Wife,Romance,N/A,39,2h 30m
The Space in Between,Romance,N/A,39,N/A
Mezhdu nami,Romance,5.1,35,1h 33m
One Heart at a Time,Romance,N/A,35,2h 5m
Twice the Love,Romance,N/A,35,N/A
Chetyre chetverti,Romance,7.8,12,2h 32m
The Thousand Colours of the Morning,Romance,N/A,12,1h 8m
Dangerous Feelings,Romance,N/A,12,N/A
Me or You,Romance,N/A,12,2h 3m
Let Me Be Corey,Romance,N/A,12,N/A
Colegio Girassol,Romance,7.9,14,1h
Lyubov zla,Romance,6.3,404,1h 23m
My Sunshine,Romance,N/A,404,1h 15m
You Me and Christmas Makes Three,Romance,5.3,63,N/A
Vaaradhi,Romance,N/A,63,2h
Vremya est!,Romance,5.6,12,1h 14m
Ishttaragam,Romance,9.1,112,N/A
Dua Surga Dalam Cintaku,Romance,7.8,7,1h 51m
Beyond Limits,Romance,N/A,7,1h 46m
Love on Air,Romance,N/A,7,1h 12m
Bhabhi Ki Barat,Romance,N/A,7,N/A
Cedo Demais,Romance,4.3,26,1h 30m
Papu mame zaverni,Romance,3.6,70,1h 46m
Hani,Romance,N/A,70,1h 13m
1980 Lo Radhekrishna,Romance,8.3,1200,N/A
Deewaar Ke Us Paar (beyond the Wall),Romance,N/A,1200,1h 47m
Gaiyan,Romance,6.1,16,35m
Jugol,Romance,N/A,16,49m
Ini Oru Kadhal Seivom,Romance,5.7,23,1h 49m
The Actor the Nurse & The Cryptid,Romance,N/A,23,2h 11m
The Best Day of Your Life,Romance,N/A,23,1h 1m
Byvshiy v pomoshch,Romance,5.0,78,1h 30m
I Met a Girl,Romance,N/A,78,1h 45m
Santhosha Sangeetha,Romance,N/A,78,N/A
Strong Hold,Romance,N/A,78,N/A
Killer Baby Daddy,Romance,3.9,14,1h 18m
Finding Jane,Romance,N/A,14,1h 6m
Manomani,Romance,N/A,14,N/A
Sandwiched,Romance,N/A,14,2h 15m
Can You Say... Looking?,Romance,N/A,14,1h 29m
A Night in July,Romance,N/A,14,1h 28m
A Lovely Résumé,Romance,9.2,7,1h 10m
Mann Behka,Romance,N/A,7,1h 17m
Quelques jours avec Clémence,Romance,N/A,7,N/A
Muse,Romance,N/A,7,1h 9m
Wo Kan Jian Liang Duo Yi Yang de Yun,Romance,N/A,7,N/A
We Are Forever,Romance,3.5,9,N/A
Valobashar Porinam,Romance,N/A,9,N/A
Alter-Ego Film Project,Romance,N/A,9,N/A
With Every Heartbeat,Romance,N/A,9,1h 24m
Fraulein Cherie,Romance,N/A,9,1h 32m
Faithful Love,Romance,N/A,9,N/A
In a Situationship,Romance,N/A,9,38m
Unusual Love,Romance,N/A,9,1h 39m
Holy Matrimony,Romance,N/A,9,2h 23m
Gap Lai Chi Bau,Romance,5.7,47,1h 54m
The Flower Boy,Romance,N/A,47,2h 25m
Marry Me,Romance,N/A,47,N/A
Dance Dance Dance,Romance,N/A,47,1h 38m
Keo=peul-ji-ok,Romance,5.6,8,1h 34m
Bad Boy's Security,Romance,N/A,8,1h 22m
A Hero is Born,Romance,N/A,8,1h 55m
My Love from Another Land,Romance,N/A,8,N/A
Tokhon Jokhon,Romance,7.2,13,1h 3m
Money Matters!!! But Love???,Romance,N/A,13,1h 49m
Hasta Que Nos Encontremos De Neuvo,Romance,N/A,13,1h 30m
I'm Seeing Things,Romance,N/A,13,54m
Forever Us,Romance,N/A,13,2h 15m
Falling for Daisy,Romance,N/A,13,N/A
Love Stories 2024,Romance,N/A,13,1h 15m
Someday Soon,Romance,N/A,13,N/A
Esa Soledad,Romance,N/A,13,19m
Acuerdate de mí,Romance,N/A,13,N/A
I Hate Love Stories,Romance,N/A,13,N/A
Men Love Lust,Romance,N/A,13,N/A
Hate at First Meet,Romance,N/A,13,N/A
Mandya Haida,Romance,6.3,231,2h 19m
Five Days in November,Romance,N/A,231,1h 38m
CHU LAY ASMAAN 2024,Romance,N/A,231,2h
Fire Hearts,Romance,N/A,231,1h 51m
Katarina ili Doch razboynika,Romance,N/A,231,2h 37m
Theory of Love,Romance,N/A,231,40m
A Ride for Love,Romance,N/A,231,1h 33m
A Christmas Thrill,Romance,N/A,231,N/A
Jodi Bhalobasho,Romance,N/A,231,54m
Tochka opory,Romance,3.8,19,1h 41m
Rodnya,Romance,6.7,11,1h 39m
Adrian,Romance,N/A,11,N/A
REES,Romance,6.4,28,N/A
Feelings Attached,Romance,N/A,28,1h 50m
My Love Diary,Romance,N/A,28,1h 38m
Anonymous Valentine,Romance,N/A,28,2h 36m
Dois Caipiras em Colombo,Romance,N/A,28,1h 30m
Sunset Road,Romance,N/A,28,57m
Naanum Oru Azhagi,Romance,8.9,175,N/A
Cloud of Love,Romance,N/A,175,1h 35m
Deuka... the wings,Romance,N/A,175,2h 4m
Ai em leobeu,Romance,N/A,175,1h 21m
Crossed Lines,Romance,N/A,175,1h 48m
First Love,Romance,N/A,175,N/A
Praamaadya: An Intoxication,Romance,N/A,175,32m
Rador Pakhi (Morning Sunshine),Romance,N/A,175,2h 9m
Auntie Gertie,Romance,N/A,175,48m
I am the girl 3 me and my girlfriend,Romance,N/A,175,N/A
Yurka,Romance,4.2,32,1h 25m
Heart Impossible,Romance,N/A,32,1h 56m
No Perfect Love,Romance,N/A,32,N/A
Kek 2,Romance,N/A,32,1h 38m
Whispers of Betrayal: The Drug Underworld,Romance,N/A,32,1h 25m
Perfect Nobody,Romance,N/A,32,1h 41m
Love Rhythm,Romance,N/A,32,1h 39m
Silver Cord,Romance,N/A,32,2h 4m
The Super Paper Mario Movie,Romance,N/A,32,1h 41m
Avantyura,Romance,5.6,16,1h 30m
Isoken's Man,Romance,N/A,16,N/A
The Last Scene,Romance,N/A,16,1h 10m
Wood House,Romance,N/A,16,45m
Bean Theory,Romance,N/A,16,N/A
A Hold on Me,Romance,N/A,16,1h 43m
Angel from Hell,Romance,N/A,16,N/A
Two Girls,Romance,N/A,16,1h 34m
Avassaladoras 2.0,Romance,3.2,29,1h 34m
Hauchi,Romance,N/A,29,1h 54m
Made for Me,Romance,N/A,29,N/A
Here I am I'm Jean-Frank,Romance,N/A,29,N/A
Don't Trust,Romance,N/A,29,1h 12m
La Ruptura,Romance,N/A,29,1h 18m
Bienvenidos al paraíso,Romance,4.7,23,1h 40m
Road to Christmas,Romance,N/A,23,1h 35m
Life Ek Settlement,Romance,N/A,23,N/A
Berta y Pablo,Romance,7.3,6,1h 1m
Love Me or Not,Romance,N/A,6,2h
Strange Affections,Romance,N/A,6,1h 20m
Blind Date,Romance,N/A,6,2h 33m
Ek Minute,Romance,N/A,6,N/A
Love Bites,Romance,N/A,6,1h
Time Traveler's,Romance,N/A,6,N/A
Hu Tara Vina Kai Nai,Romance,9.3,15,2h 5m
The Guy Is Mine,Romance,N/A,15,N/A
Tui Ke Amar,Romance,6.6,6,1h 54m
Ishara,Romance,N/A,6,46m
Love Dodoma,Romance,N/A,6,1h 30m
Seraphim: The Motion Picture,Romance,N/A,6,1h 12m
Young Lovers,Romance,N/A,6,2h 3m
Dating A Narcissist,Romance,N/A,6,1h 41m
The Legend of the Cat Demon,Romance,4.7,12,1h 25m
Jangan Lupa Aku Cinta Padamu,Romance,N/A,12,1h 31m
Obscura,Romance,N/A,12,N/A
The Christmas Run,Romance,N/A,12,N/A
Something About Him,Romance,N/A,12,2h 49m
Baryali,Romance,N/A,12,1h 34m
I Love You Regardless,Romance,N/A,12,N/A
Osompurno,Romance,9.6,13,59m
Much to Tell,Romance,7.8,6,1h 48m
Poovu (Flower),Romance,N/A,6,1h 21m
Magical Encounter,Romance,N/A,6,2h 37m
Akhiri Arji,Romance,N/A,6,N/A
Stand by me,Romance,N/A,6,2h 50m
Broken Glass,Romance,N/A,6,Not Rated
Love in a Different Key,Romance,N/A,6,N/A
The Man I Saved,Romance,N/A,6,1h 25m
Shiva Ke Ram Bhoomi,Romance,N/A,6,1h 52m
Sarkari Rozgaar,Romance,N/A,6,2h 20m
Heart Arrest,Romance,N/A,6,2h 32m
Steal My Heart,Romance,N/A,6,2h 8m
Lukochuri,Romance,7.0,11,2h 7m
A Minor Malfunction,Romance,N/A,11,N/A
Love Territory,Romance,N/A,11,1h 33m
Lost in Love,Romance,N/A,11,1h 46m
Red Butterflies,Romance,N/A,11,N/A
Fiancee for a Day,Romance,N/A,11,1h 29m
Show Me a Rose,Romance,N/A,11,1h 59m
Sent from Above,Romance,N/A,11,1h 54m
The 4 Pitch Ditch,Romance,N/A,11,1h 7m
Kiss or Kill,Romance,N/A,11,N/A
Kizuna - Uma Família Improvável,Romance,N/A,11,54m
Love Unplanned,Romance,N/A,11,1h 29m
Mr. Goodman,Romance,N/A,11,1h 50m
Guilty Advice,Romance,N/A,11,N/A
Papa's Princess,Romance,N/A,11,2h 36m
For Kenny,Romance,N/A,11,1h 28m
Snooze,Romance,N/A,11,1h 21m
My Super Heroine,Romance,N/A,11,1h 33m
Our First Date,Romance,N/A,11,N/A
El Viaje de Laura,Romance,N/A,11,N/A
No Fury,Romance,N/A,11,N/A
