Title,Genre,Rating,Votes,Duration
Chhava,Biography,8.5,2200,51m
Dharmaveer 2,Biography,5.4,10000,2h 10m
Münter & Kandinsky,Biography,6.5,109,2h 6m
House of Ga'a,Biography,3.9,490,1h 59m
La Grande,Biography,9.0,41,1h 35m
Miyazaki: L'Esprit de la Nature,Biography,7.1,257,1h 24m
Becoming Hitchcock: The Legacy of Blackmail,Biography,7.2,274,1h 12m
Bogart: Life Comes in Flashes,Biography,6.9,456,1h 39m
Karina,Biography,7.1,17,1h 31m
Nahir,Biography,4.7,1100,2h 2m
Hayatla Baris,Biography,6.3,384,2h 5m
Gary,Biography,6.6,546,1h 31m
Knock Out Blonde: The Kellie Maloney Story,Biography,5.7,22,1h 30m
Samia,Biography,6.8,149,1h 42m
Miséria,Biography,4.2,106,1h 39m
Vindication Swim,Biography,6.0,213,1h 38m
Iki Gözüm Ahmet Sürgün,Biography,3.7,141,1h 53m
Enescu Skinned Alive,Biography,5.0,103,N/A
Greenwood Rising: The Rise of Black Wall Street,Biography,7.1,99,N/A
The Life and Deaths of Christopher Lee,Biography,7.2,468,1h 39m
Concepción,Biography,8.7,27,2h 20m
Simona Kossak,Biography,6.1,355,1h 40m
Oscar Wilde About America,Biography,4.2,33,1h 38m
The Sidemen Story,Biography,6.7,1700,1h 39m
The World According to Allee Willis,Biography,8.0,86,1h 37m
Diane von Furstenberg: Woman in Charge,Biography,7.2,316,1h 37m
Stevie Van Zandt: Disciple,Biography,7.9,676,2h 27m
Suzzanna: The Queen of Black Magic,Biography,6.5,48,1h 28m
Glenn Fredly: The Movie,Biography,6.8,127,2h 1m
Memoir Seorang Guru,Biography,7.1,131,2h
Rock Bottom,Biography,6.4,51,1h 26m
God Be with Us,Biography,6.1,16,1h 30m
Saint Nick of Bethlehem,Biography,9.0,103,1h 33m
Kulej. Dwie strony medalu,Biography,6.4,335,2h 28m
Satyashodhak,Biography,8.3,382,2h 25m
The Peanut Man,Biography,5.4,73,N/A
Daytime Revolution,Biography,6.8,96,1h 48m
Hope of Escape,Biography,7.7,43,1h 31m
Sadik Ahmet,Biography,7.7,427,2h 5m
Hola Frida,Biography,7.2,34,1h 22m
The Man Who Loved UFOs,Biography,5.2,607,1h 47m
The Movie Man,Biography,7.7,184,1h 29m
Madu,Biography,5.3,268,1h 40m
Padu,Biography,5.1,81,1h 37m
76 Days Adrift,Biography,N/A,81,1h 45m
Yatra 2,Biography,6.3,9700,2h 12m
Mit einem Tiger schlafen,Biography,6.8,153,1h 47m
Komandir,Biography,6.4,531,2h 11m
Levoton Tuhkimo,Biography,6.4,433,1h 28m
Silvio,Biography,3.0,520,1h 54m
Blood'less' Revolution,Biography,6.7,311,1h 43m
Patrice: The Movie,Biography,8.3,231,1h 42m
