Title,Genre,Rating,Votes,Duration
Silence 2: The Night Owl Bar Shootout,Crime,6.2,1900,2h 22m
Kurukku,Crime,6.4,536,1h 49m
Best Man Dead Man,Crime,8.5,30,1h 23m
Double or Nothing,Crime,8.8,16,1h 36m
Prasanna Vadanam,Crime,6.6,572,2h 26m
Papa,Crime,7.5,339,2h 11m
Octopus with Broken Arms,Crime,6.1,304,1h 49m
Amish Affair,Crime,5.5,207,1h 26m
Red,Crime,4.1,119,1h 54m
Bhaje Vaayu Vegam,Crime,6.1,764,2h 16m
Dhakshina,Crime,5.4,5200,1h 47m
Sentimentaaal,Crime,4.9,990,2h 15m
Midas,Crime,4.6,343,1h 25m
Samandar,Crime,7.7,140,2h 52m
Mirza: Part 1 - Joker,Crime,6.8,242,2h 45m
PT Sir,Crime,6.8,1700,2h 10m
Sons of Rizk 3,Crime,6.7,1700,2h 5m
Lady Scorpions,Crime,3.6,372,1h 41m
Gangs of Godavari,Crime,5.0,913,2h 45m
Operation Raavan,Crime,7.7,1200,2h 27m
A Gangster's Kiss,Crime,4.7,48,1h 21m
Nasha Jurm Aur Gangsters,Crime,6.8,2800,2h 17m
The Experts,Crime,6.1,294,2h 1m
The Moon Thieves,Crime,6.0,267,1h 48m
Love You to Debt,Crime,6.2,765,2h 15m
Nefarious,Crime,7.2,57,1h 25m
Killer Babes,Crime,3.5,289,1h 34m
Nahir,Crime,4.7,1100,2h 2m
Mathu Vadalara 2,Crime,7.0,1700,2h 19m
The Infallibles,Crime,4.8,769,1h 39m
Andhagan,Crime,6.7,1200,2h 22m
Bars,Crime,5.5,24,2h 15m
Dengeler,Crime,5.2,240,2h 3m
Guess Who,Crime,4.8,370,1h 33m
Scopophobia,Crime,5.7,64,1h 40m
Ketchup on Waffles,Crime,N/A,64,1h 21m
Priyo Maloti,Crime,6.8,199,1h 59m
Satyabhama,Crime,5.9,1600,2h 12m
DNA,Crime,5.1,212,2h 36m
Desperado,Crime,6.0,149,1h 40m
The Seven Sorrows of Mary,Crime,6.7,36,1h 38m
Baby Assassins: Nice Days,Crime,7.3,330,1h 43m
Killerwood,Crime,7.1,34,1h 24m
Filthy Animals,Crime,7.0,102,1h 36m
They Turned Us Into Killers,Crime,2.7,259,1h 26m
Yalakunni,Crime,8.8,167,2h 15m
9 Windows,Crime,3.7,320,1h 22m
Murder and Cocktails,Crime,3.9,368,1h 28m
The Actor,Crime,3.4,737,2h 8m
Miséria,Crime,4.2,106,1h 39m
The Shakedown,Crime,5.0,309,1h 44m
Murder in the Village: Who Killed the Doctor's Wife?,Crime,5.8,64,N/A
Silver Star,Crime,7.1,16,1h 42m
Saindhav,Crime,5.1,1600,2h 18m
Lóve 2,Crime,4.9,75,N/A
La Familia,Crime,6.9,49,N/A
Blackia 2,Crime,6.0,127,2h 12m
Final Heist,Crime,4.3,155,1h 23m
Milk Rice and the Blood,Crime,4.9,110,45m
Dutch II: Angel's Revenge,Crime,6.6,94,N/A
Jersey Bred,Crime,4.5,75,1h 32m
Prepare to Die,Crime,4.6,240,1h 33m
Swing Bout,Crime,8.5,178,1h 30m
Wannabe,Crime,4.5,131,1h 42m
The Heist,Crime,6.9,2000,2h
Team of Two,Crime,4.9,113,N/A
Where Is Gilgamesh?,Crime,9.0,617,1h 30m
Ten Toes Down,Crime,7.5,36,N/A
Tikri Farai,Crime,6.8,45,N/A
Bheema,Crime,5.8,961,2h 28m
Kaliyugam Pattanamlo,Crime,6.6,2200,2h 30m
Plea,Crime,6.9,24,1h 28m
Ballistic,Crime,2.2,164,1h 35m
The Best of Me,Crime,N/A,164,1h 29m
