Title,Genre,Rating,Votes,Duration
To the Journey: Looking Back at Star Trek: Voyager,Documentary,8.0,34,1h 49m
San Damiano,Documentary,8.5,44,1h 26m
Biggest Heist Ever,Documentary,6.1,1500,1h 25m
In Search of Darkness 1990-1994: A Journey Into Iconic '90s Horror,Documentary,7.9,139,6h 3m
A Fly on the Wall,Documentary,8.2,11,1h 22m
Blues Run the Game: The Strange Tale of Jackson C. Frank,Documentary,5.8,6,N/A
Girmit: The Fields of Sadness,Documentary,N/A,6,1h 27m
Hack Your Health: The Secrets of Your Gut,Documentary,6.6,3300,1h 19m
The Hazzard Files: Part One,Documentary,1.6,30,1h 22m
Lynden,Documentary,9.6,86,1h 13m
The Roast of Tom Brady,Documentary,7.2,5900,2h 59m
Where Olive Trees Weep,Documentary,9.0,378,1h 43m
Bad Faith,Documentary,7.3,1400,1h 29m
Aliens Expanded,Documentary,8.1,611,4h 42m
Freediver,Documentary,6.4,127,1h 28m
Viktor,Documentary,8.4,96,1h 29m
Fly,Documentary,7.2,602,1h 50m
Christspiracy,Documentary,8.7,601,1h 51m
Andrea Bocelli 30: The Celebration,Documentary,8.2,162,2h 28m
Return of the King: The Fall and Rise of Elvis Presley,Documentary,7.6,2000,1h 30m
I Am: Celine Dion,Documentary,7.7,7900,1h 43m
Skywalkers: A Love Story,Documentary,7.1,3500,1h 40m
Untold: The Murder of Air McNair,Documentary,5.6,2100,57m
They Called Him Mostly Harmless,Documentary,5.9,3200,1h 29m
Einstein and the Bomb,Documentary,6.2,4100,1h 16m
Giannis: The Marvelous Journey,Documentary,8.3,1800,1h 49m
Broken Eyes,Documentary,N/A,1800,1h 18m
Blum - Gospodari svoje buducnosti,Documentary,8.7,9,1h 16m
Youth (Homecoming),Documentary,7.3,83,2h 32m
Elton John: Never Too Late,Documentary,6.5,2000,1h 42m
Apollo 13: Survival,Documentary,7.3,2400,1h 38m
An American Bombing: The Road to April 19th,Documentary,6.8,920,1h 47m
From Russia with Lev,Documentary,8.2,880,1h 32m
The Kindness Within: A Journey to Freedom,Documentary,7.0,16,1h 30m
Hayao Miyazaki and the Heron,Documentary,7.8,1000,2h
Faye,Documentary,7.1,3100,1h 31m
The Flamenco Guitar of Yerai Cortés,Documentary,7.3,259,1h 35m
Janis Ian: Breaking Silence,Documentary,7.8,91,1h 54m
Matt Rife: Lucid - A Crowd Work Special,Documentary,6.4,1600,54m
Stormy,Documentary,6.4,1100,1h 49m
The Truth vs. Alex Jones,Documentary,7.5,3000,2h 1m
Les Survivantes,Documentary,8.1,21,1h 53m
Jamie Foxx: What Had Happened Was...,Documentary,5.8,2000,1h 8m
Emma and Eddie: A Working Couple,Documentary,4.7,358,1h 33m
Pignorant,Documentary,8.2,1900,1h 42m
ChiefsAholic: A Wolf in Chiefs Clothing,Documentary,6.2,392,2h 1m
MoviePass MovieCrash,Documentary,6.7,2800,1h 36m
Wisdom of Happiness,Documentary,7.1,130,1h 30m
Ateez World Tour: Towards the Light - Will to Power,Documentary,7.1,42,4h 28m
El Apocalipsis de San Juan,Documentary,6.8,204,1h 50m
ZEF: The Story of Die Antwoord,Documentary,7.3,813,1h 30m
Young Royals Forever,Documentary,7.6,458,53m
Breaking Olympia: The Phil Heath Story,Documentary,7.1,269,1h 54m
Jimmy Carr: Natural Born Killer,Documentary,6.7,2600,59m
Jung Kook: I Am Still,Documentary,8.2,7600,1h 30m
The Shards,Documentary,6.7,19,1h 30m
Federer: Twelve Final Days,Documentary,7.3,4100,1h 28m
Mogwai: If the Stars Had a Sound,Documentary,6.8,129,1h 32m
S/He Is Still Her/e: The Official Genesis P-Orridge Documentary,Documentary,7.9,44,1h 39m
All Illusions Must Be Broken,Documentary,8.3,27,1h 29m
Becoming Madonna,Documentary,6.9,247,1h 31m
The Accidental Twins,Documentary,7.2,1100,1h 24m
ADA: My Mother the Architect,Documentary,8.2,46,1h 21m
Wild Wild Space,Documentary,6.8,583,1h 33m
Ol' Dirty Bastard: A Tale of Two Dirtys,Documentary,6.7,220,1h 26m
The Day Iceland Stood Still,Documentary,8.3,96,1h 10m
America's Burning,Documentary,5.9,119,1h 23m
God & Country,Documentary,6.3,1200,1h 30m
Bitconned,Documentary,6.5,4100,1h 33m
Wishing on a Star,Documentary,6.6,171,1h 39m
Apocalypse in the Tropics,Documentary,7.5,107,1h 50m
Ain't No Back to a Merry-Go-Round,Documentary,8.4,11,1h 29m
Secrets of the Neanderthals,Documentary,6.4,2600,1h 20m
To Dye For: The Documentary,Documentary,6.0,266,1h 24m
Los sueños de Pepe - Movimiento 2052,Documentary,7.6,42,2h 6m
The Antisocial Network: Memes to Mayhem,Documentary,6.4,2700,1h 25m
Leap of Faith,Documentary,7.8,29,1h 26m
Our Blue World: A Water Odyssey,Documentary,6.9,22,1h 30m
Never Look Away,Documentary,7.2,277,1h 25m
DIG! XX,Documentary,8.1,101,2h 26m
Lula,Documentary,5.6,191,1h 30m
Nasty,Documentary,7.7,1100,1h 43m
The Final: Attack on Wembley,Documentary,6.3,2500,1h 22m
Blur: To the End,Documentary,7.2,710,1h 44m
Ski,Documentary,7.7,68,1h 35m
Norman's Rare Guitars Documentary,Documentary,7.8,237,1h 38m
Battle for Disclosure,Documentary,5.4,223,2h 21m
State Organs,Documentary,6.7,260,1h 15m
Intercepted,Documentary,8.1,573,1h 35m
The Great Warning,Documentary,5.9,135,1h 30m
Hawala,Documentary,8.9,108,N/A
Mariposas Negras,Documentary,7.2,65,1h 23m
First Do No Pharm,Documentary,9.5,47,N/A
Interview with the Extraterrestrial,Documentary,5.1,42,1h 30m
Just a Bit Outside: The Story of the 1982 Milwaukee Brewers,Documentary,8.4,155,2h
Topli film,Documentary,7.2,42,1h 32m
Tussen Wal en Schip,Documentary,8.5,14,1h 13m
Embassy of the Free Mind,Documentary,9.6,12,N/A
Ikinci Raunt,Documentary,8.1,2400,N/A
Wicked: The Real Story,Documentary,6.7,31,1h 30m
Children of the Cult,Documentary,7.7,105,1h 15m
Ado SPECIAL LIVE "Shinzou" in Cinema,Documentary,8.8,9,2h 20m
Death & Taxes,Documentary,9.5,29,N/A
Twiggy,Documentary,7.5,72,1h 34m
The True Story of Tamara de Lempicka & The Art of Survival,Documentary,8.9,37,1h 36m
Coastal,Documentary,7.5,113,1h 42m
Chhava,Documentary,8.5,2200,51m
Dharmaveer 2,Documentary,5.4,10000,2h 10m
Line in the Sand,Documentary,8.7,106,1h 40m
Moria Six,Documentary,8.5,6,1h 22m
The Greatest Love Story Never Told,Documentary,5.0,1500,1h 26m
Billie Eilish: Unfiltered,Documentary,3.0,63,45m
Doc of Chucky,Documentary,7.7,286,4h 55m
The Man You Don't Know,Documentary,3.8,378,N/A
Dreambreaker: A Pickleball Story,Documentary,6.8,25,N/A
The Jacket,Documentary,6.4,17,N/A
Miyazaki: L'Esprit de la Nature,Documentary,7.1,257,1h 24m
Girls State,Documentary,6.6,975,1h 37m
Tiger,Documentary,7.8,598,1h 30m
Freaknik: The Wildest Party Never Told,Documentary,5.9,444,1h 22m
Becoming Hitchcock: The Legacy of Blackmail,Documentary,7.2,274,1h 12m
War Game,Documentary,5.5,627,1h 34m
Russians at War,Documentary,2.0,1100,2h 9m
Brandy Hellville & the Cult of Fast Fashion,Documentary,6.2,1100,1h 31m
Lie to Me,Documentary,7.6,39,1h 34m
Rebel Country,Documentary,7.2,9,1h 21m
Eno,Documentary,7.9,308,1h 25m
The M Factor: Shredding the Silence on Menopause,Documentary,8.6,36,N/A
Bogart: Life Comes in Flashes,Documentary,6.9,456,1h 39m
Elizabeth Taylor: The Lost Tapes,Documentary,7.4,1100,1h 40m
XRP Unleashed,Documentary,9.6,10,2h 20m
Men of War,Documentary,7.8,34,1h 38m
Zeitgeist: Requiem,Documentary,8.6,27,1h 30m
